samp_id,text,ae,term_code,term,term_llt_or_pt
340773072036560897,"going off of olanzapine is no picnic.  you have to be prepared to ask the aid of the gods, jesus, krishna.",going off of olanzapine is no picnic,10048010,withdrawal syndrome,withdrawal syndrome
347814900548132865,"@mycuriousmind not sure. i took it with venlafaxine mostly, and think it was that which made me very tired",tired,10043890,fatigue,tiredness
341698063951343616,whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would,twice as drunk,10001598,alcohol intolerance,alcohol intolerance
341698063951343616,whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would,sick,10016365,malaise,feeling sick
328287774262321153,i'm having the worst withdrawals from my paroxetine. is this real life?,withdrawals,10073281,withdrawal syndrome,withdrawal symptom
343109117877026818,"almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro.",hurt,10033371,pain,pain
343109117877026818,"almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro.",blew out my arms,10079024,limb injury,arm injury
343109117877026818,"almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro.",heels,10033431,pain in extremity,pain in heel
343109117877026818,"almost blew out my arms &amp; heels @ work. they hurt like hell. &amp; the pain is spreading, damned cipro.",pain,10033371,pain,pain
329832584282513408,"rp mcmurphy was right about the trazodone being my new favorite bed-buddy. rip, melatonin dreams. you were getting too weird - even for me.",dreams,10000125,abnormal dreams,abnormal dreams
344260506229547008,rt @sueereid: vyvanse makes me think too much ?,think too much ,10067192,tachyphrenia,racing thoughts
328265863390183425,it's not even 11pm and i'm already feeling the venlafaxine withdrawal. stupid bitch. how hard is it to pack the bloody tablets?!,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
347488934407852032,"i have been on seroquel (quetiapine) for so long i don't even know what the side-effects are! although, i think overheating is definitely 1.",overheating,10005911,body temperature increased,body temperature increased
349211366210539520,@dougbremner i wish i'd have found your article sooner! i was crippled by cipro in oct of '09. prescribed for a uti &amp; it didn't even help.,crippled,10049278,gait inability,unable to walk
343354898609471488,@sam_dietrich just had the viibryd vision shake thing again very cool,vision shake,10052087,oscillopsia,oscillopsia
343923205213392896,"wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?",restless leg syndrome,10038741,restless legs syndrome,restless leg syndrome
343923205213392896,"wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?",rls,10038741,restless legs syndrome,restless leg syndrome
345004806542327809,03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.,shoulder ache,10040617,arthralgia,shoulder pain
345004806542327809,03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.,back pain,10003988,back pain,back pain
345004806542327809,03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.,neck ache,10028836,neck pain,neck pain
345579805963587589,@obsidianvormund was on seroquel for years in my teens &amp; stopped taking it. a 'quack' doc put me back on it &amp; i gained 50 in 3 months.,gained 50,10047896,weight increased,weight gain
332853469503442944,"kinda worried about the nighttime jaw clenching from effexor, what with my tongue ring and all... :l",jaw clenching,10057326,bruxism,teeth clenching
349837320029077505,rt @ocserena: @drdrewhowlong does paxil withdrawal take! extremely emotional:( switched to wellbutrin. wanna crawl in a hole.,withdrawal,10048010,withdrawal syndrome,withdrawal syndrome
349837320029077505,rt @ocserena: @drdrewhowlong does paxil withdrawal take! extremely emotional:( switched to wellbutrin. wanna crawl in a hole.,crawl in a hole,10012378,depression,depression
349837320029077505,rt @ocserena: @drdrewhowlong does paxil withdrawal take! extremely emotional:( switched to wellbutrin. wanna crawl in a hole.,emotional,10014554,affect lability,emotional instability
342671774519009280,"but still dr. maria jasinskas was right &amp; would have been if not for pharmacy; she said, ""you know sometimes vyvanse can make you depressed""",depressed,10012378,depression,depression
343496135475859457,from jessica i have recently changed anti-depressants from cymbalta to zoloft...does anyone else get daily migraines from taking zoloft?,migraines,10027599,migraine,migraine
332748904128974848,its your third visit in 2 weeks for priapism and you're still taking trazodone @erproblem,priapism,10036661,priapism,priapism
334024264187523074,"@remiamaka it wasn't an easy victory though. felt like chemo with the cipro. as for the heart, i meant for study purposes.",felt like chemo,10006784,burning sensation,burning sensation
342119329690681344,i need to start taking my viibryd again but it makes me feel so nauseous ughhh,nauseous,10028823,nausea,nauseous
347771700370370560,"@kniterrupted i think it?s an snri, i?m not even sure. it?s viibryd. but none of my anti-depressants have ever messed me up like this before",messed me up,10016370,malaise,feeling unwell
345626164481634304,"@abianne the effexor may have been pushing me toward hypomania, so we are trying just an ssri, then see if a mood stabilizer is needed.",hypomania,10021030,hypomania,hypomania
341254984349908994,"racing next sun so thought i'd better try on my tri suit. so depressing, can just about get into it and look like a whale ffs!! #olanzapine",look like a whale,10047896,weight increased,weight gain
343814311971528705,"had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro.",hands barely usable,10079099,limb injury,hand injury
343814311971528705,"had 2 quit job: tendons in lots of pain,  almost ruptured, hands barely usable now. damned cipro.", tendons in lots of pain,10066371,tendon pain,tendon pain
351476009989705728,how do guys ejaculate on paxil?? #antidepressants,ejaculate,10021574,anorgasmia,inability to orgasm
348552848730116096,time to get off paxil.  it's really really been terrifying lately.,terrifying,10016370,malaise,feeling unwell
341150339455672320,"although my bitching about being fat did look a but comical next to my brother, with his olanzapine induced weight gain.",weight gain,10047896,weight increased,weight gain
340355984633507840,so much for no nicotine withdrawal. think i've about pissed everyone off this week. #needacigarette,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
349659449692139520,this quetiapine isn't working damnit!!!! does make me hungry at night though... *sigh*,hungry,10016336,hunger,feeling hungry
351164048915693569,"@fell2earth yeah, i'm ok. that was weird. might've been meds. got a new batch yesterday. i'm remembering the effexor xr making me sick once.",sick,10016365,malaise,feeling sick
351490204550447105,humira why you burn my veins,burn my veins,10006784,burning sensation,burning sensation
351479998403706881,@crohniecharlie #humira helped my #crohns but then #respiratory issues ensued &amp; now i can't take anything &amp; have major lung issues,respiratory issues,10038683,respiratory disorder,respiratory disorder
351479998403706881,@crohniecharlie #humira helped my #crohns but then #respiratory issues ensued &amp; now i can't take anything &amp; have major lung issues,lung issues,10025082,lung disorder,lung disorder
342200100585615364,gonna have to speak with my psychiatrist about stopping my olanzapine its interfering with my visions and it gives you memory loss and more.,interfering with my visions,10047508,visual impairment,vision abnormal
342200100585615364,gonna have to speak with my psychiatrist about stopping my olanzapine its interfering with my visions and it gives you memory loss and more.,memory loss,10027176,amnesia,memory loss
351133278692057088,"although taking it now would run counter to my current ""food  seroquel = rls"" philosophy",rls,10038741,restless legs syndrome,restless leg syndrome
358295661797572610,"i might have gained 30 lbs in 6 weeks on zyprexa...haven't lost that weight yet, and it's been 12 years now. call doc if it happens to you.",gained 30 lbs,10047896,weight increased,weight gain
348355774642266112,"@_katball natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol",sleep for days,10041000,hypersomnia,sleep excessive
348355774642266112,"@_katball natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol",sleep for days,10041349,somnolence,somnolence
353061725102280705,sent my lovely compandre to fuel my nicotine addiction,addiction,10001125,dependence,addiction
326398829849092097,i think my tablets have made me gain weight. anyone on fluoxetine/prozac? #replytweet,gain weight,10047896,weight increased,weight gain
345416979722678272,"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?",steal your soul,10016340,feeling abnormal,feeling lifeless
345416979722678272,"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?",bloated,10005264,abdominal distension,bloated feeling
345416979722678272,"this lamictal shit ain't cuttin the mustard; any ""mood stabilizers"" that don't steal your soul &amp; make u a bloated zombie a la britney?",zombie,10016384,feeling abnormal,felt like a zombie
343823180542124032,i swear thia cymbalta is causing me to have horrible nightmares!,nightmares,10029414,nightmare,nightmares
348898590124552193,"effexor dreams, now with lucidity. i grant the power of flight?",lucidity,10079069,abnormal dreams,lucid dreams
344103487942057987,@ikimlowe my son has been on lamictal for 3 yrs n broke out in a rash when he 1st was put on it. luckily after going to er it was not the sj,rash,10037844,rash,rash
354321976845807617,@cocayne18 stopped working.  i don't think their meant to last forever but again it depends on the person.  i took enbrel when i was on my,stopped working,10043087,tachyphylaxis,tachyphylaxis
331338155691229184,guess what? still feeling weird. fuck you quetiapine. fuck you.,feeling weird,10047904,feeling abnormal,weird feeling
341257005232697344,"@lithiumlibgirl i can relate to the olanzapine lbs, but you'll be great!",olanzapine lbs,10047896,weight increased,weight gain
340331870745149440,nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop,withdrawals,10073281,withdrawal syndrome,withdrawal symptom
340331870745149440,nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop,irritable,10023000,irritability,irritable
340331870745149440,nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop,headache,10019211,headache,headache
349177961511002113,".@tootingrebecca at last, a good side effect. couldn't go back on seroquel due to diabetes risk.",diabetes risk,10012594,diabetes mellitus,diabetes
341964046477688832,so apparently 60mgs of prozac will make you scared of eating gmo's and make you think you need to save the world! switching back to 40mgs!!!,need to save the world,10012239,delusion,delusion
341964046477688832,so apparently 60mgs of prozac will make you scared of eating gmo's and make you think you need to save the world! switching back to 40mgs!!!,scared,10016275,fear,fear
347785064433729537,my sleep schedule is all fucked up and pristiq is making me gain weight and i don't like this,gain weight,10047896,weight increased,weight gain
347785064433729537,my sleep schedule is all fucked up and pristiq is making me gain weight and i don't like this,sleep,10040995,sleep disorder,sleep disturbance
345410371047260163,"seroquel is causing more gaps in memory, i don't remember going to therapy and as usual no one has stepped up to claim thos memories &gt;&gt;",gaps in memory,10027175,memory impairment,memory impairment
348547192899923968,does trazodone actually make people feel like high omfg it makes me sleepy,sleepy,10041018,somnolence,sleepy
344583271889379328,"finally got my vyvanse today, now i can go back to hating food . ha",hating food,10049238,food aversion,food aversion
329316938452971520,"@sectioned_ @bipolarlife7 @bbcwomanshour ah yes, i'm starting to think my paroxetine turns panic attacks into fat.",fat.,10047896,weight increased,weight gain
333467863526563840,why do i always get the seroquel munchies!?,munchies,10016336,hunger,feeling hungry
330385145972543488,@jamieab1 trazodone made me extremely angry and i was wide awake all the time,angry,10002368,anger,anger
330385145972543488,@jamieab1 trazodone made me extremely angry and i was wide awake all the time,awake,10041001,insomnia,sleep loss
343161902710542337,@ysabel_03 @bofier try something like wellbutrin - there are many better than zoloft (zombie-loft) and paxil for anxiety imo,zombie,10016384,feeling abnormal,felt like a zombie
342013591882457089,@drdrewhln @drdrew #zimmerman was removed from vyvanse for mood swings before he was put on adderall see med report: http://t.co/g5dxrjkpr5,mood swings,10027951,mood swings,mood swings
333998630220476418,@jameetmiller i didn't have side effects when i started taking cymbalta. after about 6 mths had to stop because it raised my blood pressure.,raised my blood pressure,10005755,blood pressure increased,blood pressure raised
347165168804966400,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",pains in head,10019198,headache,head pain
347165168804966400,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",back,10003988,back pain,back pain
347165168804966400,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",hip,10033432,arthralgia,pain in hip
347165168804966400,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",neck,10028836,neck pain,neck pain
347165168804966400,"02.20 day 19 rivaroxaban diary woken up with pains in head, neck, back, hip and legs. seeing doc in 7 hours. no way am i continuin with rvxn",legs,10024130,pain in extremity,leg pain
354004406896828416,quetiapine side affects are increased appetite and cravings. it all makes sense. ??????,cravings,10056465,food craving,food craving
354004406896828416,quetiapine side affects are increased appetite and cravings. it all makes sense. ??????,increased appetite,10021654,increased appetite,increased appetite
344299543527051264,cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.,head is spinning,10019203,vertigo,head spinning
344299543527051264,cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.,blood pressure low,10024895,hypotension,low blood pressure
344299543527051264,cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.,withdrawals,10073281,withdrawal syndrome,withdrawal symptom
347173948510834688,03.00 day 19 rivaroxaban diary. just taken 2 paracetamol. probabably will take 70 minutes to work. a long painful night ahead.,painful,10033371,pain,pain
349507022057766912,"@bipolarblogger yeah,  generic venlafaxine has about four different slow release formulations,  i got withdrawals from some.",withdrawals,10073281,withdrawal syndrome,withdrawal symptom
342360890932350976,"every day i take a vyvanse, i sleep less the next night.",sleep less,10041001,insomnia,sleep loss
346476151549612032,@jephjacques i hated being on paxil for that reason. way to make you *more* depressed. x.x,depressed,10012378,depression,depression
351364309042999297,"oh hey. much like other anti-convulsants, lamictal dehydrates you. so much is explained.",dehydrates,10012174,dehydration,dehydration
350855673002729472,stopped #seroquel for 2 months as it caused terrible side effect. had to start back up or lose my job #hotflashes r soooo fun #thisismylife,hotflashes,10020407,hot flush,hot flashes
341903484242784256,@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel,tummy trouble,10045148,abdominal pain,tummy ache
346474302138359808,"eurgh! last time i was this tired, i was on a four day antidepressant cocktail binge.  #seroxat #sertraline #fluoxitine #lithium",tired,10043890,fatigue,tiredness
340737923777445890,@danietreg oh yep! the only trouble with seroquel for me is i don't want to get up in the morning. i've always been an early riser.,don't want to get up,10019158,somnolence,hard to awaken
342480912350576641,thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude,hairloss,10019045,alopecia,hair loss
342480912350576641,thank god i was born with so much hair; i wouldn't been balm by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude,balm,10019045,alopecia,hair loss
340275567662333953,this new baccy is just making my cough so much worse but ahhh well need my nicotine,cough,10011224,cough,cough
342984510918500352,"@jessbarrett227 taking someone off 150mg off seroquel, mixing it with olanzapine in 2 wks causes psychosis - a proper assess was not done.",psychosis,10037234,psychotic disorder,psychosis
352456944537178112,"u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ? effexor-xr?discontinuation syndrome ain't exactly heaven, angel",discontinuation syndrome,10048010,withdrawal syndrome,withdrawal syndrome
352456944537178112,"u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ? effexor-xr?discontinuation syndrome ain't exactly heaven, angel",wailed,10011469,crying,crying
352456944537178112,"u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ? effexor-xr?discontinuation syndrome ain't exactly heaven, angel",sobbing,10011469,crying,crying
341958012736507904,the seroquel is definitely causing this restlessness i'm experiencing #jitters,jitters,10023191,feeling jittery,jitteriness
341958012736507904,the seroquel is definitely causing this restlessness i'm experiencing #jitters,restlessness,10038743,restlessness,restlessness
344384333588602880,why not to take vyvanse late in the day: i just cleaned my entire kitchen. it's 3am. #addproblems @vyvanseswag,3am,10022437,insomnia,insomnia
344384333588602880,why not to take vyvanse late in the day: i just cleaned my entire kitchen. it's 3am. #addproblems @vyvanseswag,cleaned my entire kitchen,10010219,compulsions,compulsions
332115528632127489,@jamesaengland i might go back on the venlafaxine &amp; give it another chance but it was wrecking my sleep :( x,wrecking my sleep,10040995,sleep disorder,sleep disturbance
341996255213400064,"@preciousthing i just had a look buddy, and my medication (seroquel) does affect tolerance to the sun.",tolerance to the sun,10042494,photosensitivity reaction,sun sensitivity
340287660444749825,bought ourselves an electronic cigarette for fun and now i think we're addicted to nicotine ???,addicted,10012336,drug dependence,dependence addictive
331163351818330114,"@leigh_clay i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx",disturbed sleep,10040999,sleep disorder,sleep disturbed
331163351818330114,"@leigh_clay i feel for you, i had the sane experience of disturbed sleep &amp; bad dreams on venlafaxine xx",bad dreams,10004063,nightmare,bad dreams
340625010488143872,does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating,sweating,10042661,hyperhidrosis,sweating
340625010488143872,does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating,feel hot,10065015,feeling hot,hot feeling generalised
333961225606144000,@rowlegendary r u on any meds? my dreams on seroquel are fucked up,dreams,10000125,abnormal dreams,abnormal dreams
344457086429708290,hate that i've been off #cymbalta for ages now and my appetite is still terrible. the worst part? i can't bear meat or chocolate :'(,appetite is still terrible,10003030,decreased appetite,appetite suppressed
351125191423832067,i resent taking olanzapine as it is the side effects of olanzapine that were mistaken for negative symptoms of schizophrenia,symptoms of schizophrenia,10027372,mental impairment,mental function decreased
352181796122800132,"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",raging bm's,10012727,diarrhoea,diarrhea
352181796122800132,"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",weight gain,10047896,weight increased,weight gain
352181796122800132,"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..",mood swings,10027951,mood swings,mood swings
341873958007738369,"@nichole_lindsey i've had cipro before. luckily for me, the only side fx i tend to get from ab is gastic upset. but i rarely use ab.",gastic upset,10046317,abdominal discomfort,upset gastrointestinal
349561304526241794,god humira shots blow so bad... #painful #crohnssucks,painful,10033371,pain,pain
345298918160089088,rt @uffelanie: just wondering where the side effect of hating the world is stated on vyvanse advertisements?,hating the world,10023000,irritability,irritable
344351386542174208,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes don't be sad,urge to vomit,10047700,vomiting,vomiting
344351386542174208,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes don't be sad,feel disgusting,10028822,nausea,nauseated
328616992858853377,why does tapering down lamotrigine feel as yucky as stepping it up? #soreashell,yucky,10016370,malaise,feeling unwell
351027118215413761,"@neph0079@positiveaboutms i take baclofen ""can't sleep! want to sleep!"" help!",can't sleep,10041001,insomnia,sleep loss
342052382705844224,i think baclofen might make me a bigger asshole than usual. :/,make me a bigger asshole,10034719,personality change,personality change
352908792721195008,"down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up",irritability,10023000,irritability,irritable
349252454535274498,"@foggymelon @movmctov @the_scottymomma when i did humira for my crohn's it felt like acid, hubby had to shoot me up. made my lupus flare too",lupus flare,10065992,systemic lupus erythematosus,sle flare
349252454535274498,"@foggymelon @movmctov @the_scottymomma when i did humira for my crohn's it felt like acid, hubby had to shoot me up. made my lupus flare too",felt like acid,10006784,burning sensation,burning sensation
348456216663580673,@criminalbanjo dude i feel physically and mentally drained.. thats the paxil i wanted hard at work,mentally drained,10076757,mental fatigue,mental fatigue
348456216663580673,@criminalbanjo dude i feel physically and mentally drained.. thats the paxil i wanted hard at work,physically,10015667,fatigue,exhaustion
344205804322304001,"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill.",ocd,10029898,obsessive-compulsive disorder,obsessive-compulsive disorder
358371997434134529,"fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!",nausea,10028813,nausea,nausea
358371997434134529,"fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!",dilated pupils,10013014,mydriasis,dilated pupils
358371997434134529,"fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!",blurry vision,10005889,vision blurred,blurry vision
358371997434134529,"fuck you, effexor. dilated pupils and blurry vision and nausea and headaches? this is awful!",headaches,10019211,headache,headache
343545703097839616,i have a lozenge i cant feel my throat,cant feel my throat,10059933,pharyngeal hypoaesthesia,numbness throat
340291748402192384,@broahegan it's my nicotine withdrawls, withdrawls,10073281,withdrawal syndrome,withdrawal symptom
348829559958937601,"the most upsetting thing about silver linings playbook, is how bradley cooper can take seroquel and still stay in shape.",stay in shape,10051602,laziness,laziness
351665013884321793,3 weeks sober today. have had cravings but no where near as intense as when i was on antipsychotic seroquel. convinced of connection.,cravings,10056465,food craving,food craving
340366862602862593,day 2 without nicotine: fuck sleep would be nice. so would a dip.......,sleep,10022437,insomnia,insomnia
352936664089387008,allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/mfrgr3tenj,allergic reaction,10001718,hypersensitivity,allergic reaction
345607014812110848,@feltfedora &lt; i was on lamictal for a while (for other reasons) but i had to stop due to an allergic reaction.,allergic reaction,10001718,hypersensitivity,allergic reaction
351842240701792256,scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help,panic attack,10033664,panic attack,panic attack
351842240701792256,scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help,like i'm having a heart attack,10019300,heart rate abnormal,heart rate abnormal
340686873942966273,"fact: if cymbalta didn't make me so miserable, i'd go back on it. i was the cooliest on cymbalta!",miserable,10016342,feeling abnormal,feeling miserable
354342711177912322,"rt @bipolarblogger: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie?",prolactin levels,10036828,blood prolactin increased,prolactin levels increased
354342711177912322,"rt @bipolarblogger: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie?",boobs humungous,10014843,breast enlargement,enlargement breast female
340173342889881601,fuck you trazodone.  i didn't want or need to sleep for 11 hours.,sleep for 11 hours,10041000,hypersomnia,sleep excessive
342051382880247808,don't ever take a vyvanse and drink an energy drink. your heart will explode,heart will explode,10019297,palpitations,heart pounding
329211485068881920,"@waynedjc that's good news. you must feel a bit less stressed. btw, are you ok with diazepam and fluoxetine? take both and they space me out",space me out,10010251,disturbance in attention,concentration loss
353449992440123395,@mewtopia ...face. and quetiapine slightly increases sun sensitivity too.,sun sensitivity,10042494,photosensitivity reaction,sun sensitivity
328209427842879489,on today's ride i burnt 1119 calories. take that olanzapine you hunger inducing bastard!!!,hunger inducing,10020466,hunger,hunger
348649853552828417,"04.46 day 23 rivaroxaban diary. much better than yesterday. still neck, back, hip, and leg aches but not so intense.","neck, back, hip, and leg aches",10028836,neck pain,neck pain
348649853552828417,"04.46 day 23 rivaroxaban diary. much better than yesterday. still neck, back, hip, and leg aches but not so intense.","hip, and leg aches",10033432,arthralgia,pain in hip
348649853552828417,"04.46 day 23 rivaroxaban diary. much better than yesterday. still neck, back, hip, and leg aches but not so intense.",leg aches,10024130,pain in extremity,leg pain
348649853552828417,"04.46 day 23 rivaroxaban diary. much better than yesterday. still neck, back, hip, and leg aches but not so intense.","back, hip, and leg aches",10003978,back pain,back ache
340328381679812608,"@mrnick was getting out of control. i had no idea that coming off it would be so awful. other than paroxetine, i thought ssris were easy",coming off it,10048010,withdrawal syndrome,withdrawal syndrome
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",fatique,10016256,fatigue,fatigue
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",joint problems,10023211,arthropathy,joint disorder
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",vomitting,10047700,vomiting,vomiting
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",cramps,10011293,muscle spasms,cramps
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",ab pain,10000081,abdominal pain,abdominal pain
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",nausea,10028813,nausea,nausea
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",skin,10040831,skin disorder,skin disorder
344117668200210433,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",ulcers in mouth,10045319,mouth ulceration,ulcer mouth
351635820056289281,ooh me too! rt @xyle50ul: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain.,weight gain,10047896,weight increased,weight gain
351635820056289281,ooh me too! rt @xyle50ul: #schizophrenia #seroquel did not suit me at all. had severe tremors and weight gain., tremors,10044565,tremor,tremor
342170584928624640,@fleer09: playing league while on vyvanse is too damn stressful.  back to public i go!,stressful,10042209,stress,stress
349184456558518272,"@oscli every time i forget seroquel, i end up rage breaking things eg- my laptop *facepalm*",rage breaking things,10037804,anger,rage
345578027834556416,"seroquel census: ""did we kiss?"" (notes i scribble next to my bed at 5am, loopy on anti-psychotics)",loopy,10017565,feeling abnormal,fuzzy
351400394146070529,@inkyworld why i came off it. gp told me its not dangerous but it is damn unpleasant. at least i know it's the quetiapine that's causing it,not dangerous but it is damn unpleasant,10016370,malaise,feeling unwell
351039957969797120,@southkirk @positiveaboutms thinking it might be the baclofen doing it.only on a low dose though.broken sleep is a nightmare.#msfatigue,broken sleep,10040999,sleep disorder,sleep disturbed
343001295990427648,am i the only one that grinds the shit out of their teeth on vyvanse? #cantbetheonlyone #icouldstudyforfinalsidonthave,grinds the shit out of their teeth,10043176,bruxism,teeth grinding
342794515108741121,whyyyyy so painful #humira ?,painful,10033371,pain,pain
340398510069411842,"rules of prozac: 1: you can never sleep, ever again. never ever 2: no you may not switch your brain off. ever. 3: exhaustion is your friend.",exhaustion ,10015667,fatigue,exhaustion
340398510069411842,"rules of prozac: 1: you can never sleep, ever again. never ever 2: no you may not switch your brain off. ever. 3: exhaustion is your friend.",never sleep,10041001,insomnia,sleep loss
340398510069411842,"rules of prozac: 1: you can never sleep, ever again. never ever 2: no you may not switch your brain off. ever. 3: exhaustion is your friend.",may not switch your brain off,10067192,tachyphrenia,racing thoughts
343647552094224384,are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?,insomnia,10022437,insomnia,insomnia
343647552094224384,are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?,restlessness,10038743,restlessness,restlessness
333007591879884802,ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah,hard to digest,10012790,dyspepsia,difficult digestion
333007591879884802,ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah,vasovagal pre-syncope,10036507,presyncope,pre-syncope
333007591879884802,ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah,toxicity,10013746,toxicity to various agents,drug toxicity
351163750826524672,wish i could stay up and do nicething with all the loveliesd but woah does seroquel hit hard,hit hard,10039897,sedation,sedation
349189973662134272,being sick every morning is getting really old. not sure if anxiety or my body getting used to paxil.  anyone know?,sick,10016365,malaise,feeling sick
348146788143861760,"@jonny_wags @hey_jeffrey realtalk: until i started taking wellbutrin, effexor robbed me of the ability to cum",ability to cum,10021574,anorgasmia,inability to orgasm
